Date,Ticker,Close,Dividends,High,Low,Open,Stock Splits,Volume
2023-09-01 09:32:00-04:00,GOOG,137.7100067138672,0.0,138.02999877929688,137.53500366210938,137.92999267578125,0.0,92076.0
2023-09-01 09:32:00-04:00,IBM,147.5449981689453,0.0,147.60000610351562,147.5449981689453,147.55999755859375,0.0,6860.0
2023-09-01 09:32:00-04:00,MGM,44.5099983215332,0.0,44.72999954223633,44.5099983215332,44.720001220703125,0.0,10423.0
2023-09-01 09:32:00-04:00,T,14.8149995803833,0.0,14.829999923706055,14.800000190734863,14.800000190734863,0.0,81883.0
2023-09-01 09:32:00-04:00,TSLA,256.5198974609375,0.0,258.468994140625,256.42999267578125,258.3902893066406,0.0,703513.0
2023-09-01 09:33:00-04:00,AAPL,189.13999938964844,0.0,189.13999938964844,188.83999633789062,188.91000366210938,0.0,204431.0
2023-09-01 09:33:00-04:00,AMZN,139.1800994873047,0.0,139.27000427246094,139.0399932861328,139.05999755859375,0.0,166672.0
2023-09-01 09:33:00-04:00,BA,225.69070434570312,0.0,225.80990600585938,225.51170349121094,225.5399932861328,0.0,21423.0
2023-09-01 09:33:00-04:00,GOOG,137.8800048828125,0.0,137.9199981689453,137.66000366210938,137.72000122070312,0.0,106418.0
2023-09-01 09:33:00-04:00,IBM,147.6699981689453,0.0,147.7050018310547,147.5749969482422,147.5749969482422,0.0,25205.0
2023-09-01 09:33:00-04:00,MGM,44.54999923706055,0.0,44.54999923706055,44.474998474121094,44.5,0.0,4070.0
2023-09-01 09:33:00-04:00,T,14.8149995803833,0.0,14.819999694824219,14.800000190734863,14.8149995803833,0.0,48590.0
2023-09-01 09:33:00-04:00,TSLA,256.4200134277344,0.0,256.9898986816406,256.239990234375,256.4306945800781,0.0,652559.0
2023-09-01 09:34:00-04:00,AAPL,189.02000427246094,0.0,189.50999450683594,189.0,189.14999389648438,0.0,233113.0
2023-09-01 09:34:00-04:00,AMZN,139.05499267578125,0.0,139.42990112304688,139.02000427246094,139.1999969482422,0.0,215844.0
2023-09-01 09:34:00-04:00,BA,225.48500061035156,0.0,225.97999572753906,225.48500061035156,225.65919494628906,0.0,24335.0
2023-09-01 09:34:00-04:00,GOOG,137.60000610351562,0.0,138.13999938964844,137.58999633789062,137.91000366210938,0.0,138409.0
2023-09-01 09:34:00-04:00,IBM,147.57000732421875,0.0,147.7100067138672,147.5399932861328,147.7100067138672,0.0,3912.0
2023-09-01 09:34:00-04:00,MGM,44.61000061035156,0.0,44.619998931884766,44.54999923706055,44.54999923706055,0.0,4303.0
2023-09-01 09:34:00-04:00,T,14.8149995803833,0.0,14.819999694824219,14.8100004196167,14.819999694824219,0.0,27128.0
2023-09-01 09:34:00-04:00,TSLA,256.32000732421875,0.0,257.489990234375,256.30999755859375,256.45001220703125,0.0,646847.0
2023-09-01 09:35:00-04:00,AAPL,188.81500244140625,0.0,189.11000061035156,188.77999877929688,189.02000427246094,0.0,287565.0
2023-09-01 09:35:00-04:00,AMZN,138.89999389648438,0.0,139.1300048828125,138.7949981689453,139.04440307617188,0.0,362290.0
2023-09-01 09:35:00-04:00,BA,224.50999450683594,0.0,225.5,224.4499969482422,225.4499969482422,0.0,29896.0
2023-09-01 09:35:00-04:00,GOOG,137.6300048828125,0.0,137.72999572753906,137.47000122070312,137.64999389648438,0.0,156833.0
2023-09-01 09:35:00-04:00,IBM,147.22999572753906,0.0,147.52499389648438,147.22999572753906,147.49000549316406,0.0,7364.0
2023-09-01 09:35:00-04:00,MGM,44.599998474121094,0.0,44.65999984741211,44.582698822021484,44.63999938964844,0.0,10911.0
2023-09-01 09:35:00-04:00,T,14.789999961853027,0.0,14.819999694824219,14.78499984741211,14.8149995803833,0.0,101564.0
2023-09-01 09:35:00-04:00,TSLA,255.4600067138672,0.0,256.6000061035156,255.41000366210938,256.3900146484375,0.0,923638.0
2023-09-01 09:36:00-04:00,AAPL,188.7100067138672,0.0,188.99000549316406,188.6999969482422,188.81199645996094,0.0,256419.0
2023-09-01 09:36:00-04:00,AMZN,138.58999633789062,0.0,138.90499877929688,138.56170654296875,138.89999389648438,0.0,240255.0
2023-09-01 09:36:00-04:00,BA,224.25999450683594,0.0,224.44000244140625,224.00999450683594,224.44000244140625,0.0,39704.0
2023-09-01 09:36:00-04:00,GOOG,137.42979431152344,0.0,137.72999572753906,137.42979431152344,137.6300048828125,0.0,124325.0
2023-09-01 09:36:00-04:00,IBM,147.25,0.0,147.36000061035156,147.17999267578125,147.22999572753906,0.0,6151.0
2023-09-01 09:36:00-04:00,MGM,44.5,0.0,44.595001220703125,44.4900016784668,44.595001220703125,0.0,8989.0
2023-09-01 09:36:00-04:00,T,14.795000076293945,0.0,14.806900024414062,14.779999732971191,14.78499984741211,0.0,60911.0
2023-09-01 09:36:00-04:00,TSLA,254.5,0.0,255.66990661621094,254.10000610351562,255.47999572753906,0.0,1138912.0
2023-09-01 09:37:00-04:00,AAPL,188.5500030517578,0.0,188.76759338378906,188.52000427246094,188.7100067138672,0.0,297698.0
2023-09-01 09:37:00-04:00,AMZN,138.5186004638672,0.0,138.64990234375,138.46499633789062,138.60000610351562,0.0,277107.0
2023-09-01 09:37:00-04:00,BA,223.83999633789062,0.0,224.23500061035156,223.72000122070312,224.22999572753906,0.0,28426.0
2023-09-01 09:37:00-04:00,GOOG,137.30499267578125,0.0,137.51100158691406,137.30499267578125,137.4499969482422,0.0,107619.0
2023-09-01 09:37:00-04:00,IBM,147.13999938964844,0.0,147.22000122070312,147.05999755859375,147.22000122070312,0.0,5963.0
2023-09-01 09:37:00-04:00,MGM,44.45000076293945,0.0,44.4900016784668,44.41999816894531,44.47999954223633,0.0,7273.0
2023-09-01 09:37:00-04:00,T,14.800000190734863,0.0,14.800000190734863,14.779999732971191,14.789999961853027,0.0,75107.0
2023-09-01 09:37:00-04:00,TSLA,254.22999572753906,0.0,254.94000244140625,254.1999969482422,254.57000732421875,0.0,669969.0
2023-09-01 09:38:00-04:00,AAPL,188.42999267578125,0.0,188.55999755859375,188.3350067138672,188.52000427246094,0.0,233151.0
2023-09-01 09:38:00-04:00,AMZN,138.66000366210938,0.0,138.72000122070312,138.30999755859375,138.50999450683594,0.0,320218.0
2023-09-01 09:38:00-04:00,BA,223.75,0.0,224.05999755859375,223.64500427246094,223.89500427246094,0.0,22520.0
2023-09-01 09:38:00-04:00,GOOG,137.22999572753906,0.0,137.36000061035156,137.1999969482422,137.3000030517578,0.0,93471.0
2023-09-01 09:38:00-04:00,IBM,147.3000030517578,0.0,147.3249969482422,147.14199829101562,147.16000366210938,0.0,9395.0
2023-09-01 09:38:00-04:00,MGM,44.41999816894531,0.0,44.45000076293945,44.40999984741211,44.439998626708984,0.0,11338.0
2023-09-01 09:38:00-04:00,T,14.818300247192383,0.0,14.827899932861328,14.800000190734863,14.800000190734863,0.0,73177.0
2023-09-01 09:38:00-04:00,TSLA,253.76780700683594,0.0,254.25030517578125,253.4499969482422,254.2449951171875,0.0,946305.0
2023-09-01 09:39:00-04:00,AAPL,188.47500610351562,0.0,188.5800018310547,188.39999389648438,188.41000366210938,0.0,137304.0
2023-09-01 09:39:00-04:00,AMZN,138.70779418945312,0.0,138.82000732421875,138.60000610351562,138.64999389648438,0.0,173967.0
2023-09-01 09:39:00-04:00,BA,224.02749633789062,0.0,224.19000244140625,223.72000122070312,223.72000122070312,0.0,20270.0
2023-09-01 09:39:00-04:00,GOOG,137.0500030517578,0.0,137.22000122070312,136.97999572753906,137.2100067138672,0.0,92173.0
2023-09-01 09:39:00-04:00,IBM,147.3249969482422,0.0,147.44000244140625,147.3000030517578,147.33999633789062,0.0,10389.0
2023-09-01 09:39:00-04:00,MGM,44.46500015258789,0.0,44.47999954223633,44.400001525878906,44.40999984741211,0.0,2414.0
2023-09-01 09:39:00-04:00,T,14.829999923706055,0.0,14.84000015258789,14.8149995803833,14.8149995803833,0.0,68549.0
2023-09-01 09:39:00-04:00,TSLA,254.35450744628906,0.0,255.05999755859375,253.41000366210938,253.77999877929688,0.0,879181.0
2023-09-01 09:40:00-04:00,AAPL,188.49989318847656,0.0,188.5800018310547,188.36500549316406,188.4700927734375,0.0,191023.0
2023-09-01 09:40:00-04:00,AMZN,138.47000122070312,0.0,138.6999969482422,138.3719940185547,138.67999267578125,0.0,179875.0
2023-09-01 09:40:00-04:00,BA,223.77499389648438,0.0,224.2823028564453,223.72999572753906,224.10000610351562,0.0,22816.0
2023-09-01 09:40:00-04:00,GOOG,136.97000122070312,0.0,137.08999633789062,136.85000610351562,137.07000732421875,0.0,91821.0
2023-09-01 09:40:00-04:00,IBM,147.22999572753906,0.0,147.36000061035156,147.22000122070312,147.36000061035156,0.0,4575.0
2023-09-01 09:40:00-04:00,MGM,44.45000076293945,0.0,44.5099983215332,44.45000076293945,44.5,0.0,2584.0
2023-09-01 09:40:00-04:00,T,14.805000305175781,0.0,14.839900016784668,14.805000305175781,14.835599899291992,0.0,101113.0
2023-09-01 09:40:00-04:00,TSLA,254.27000427246094,0.0,254.4499053955078,253.67999267578125,254.3867950439453,0.0,532871.0
2023-09-01 09:41:00-04:00,AAPL,188.52999877929688,0.0,188.67999267578125,188.44009399414062,188.49240112304688,0.0,210212.0
2023-09-01 09:41:00-04:00,AMZN,138.3800048828125,0.0,138.6199951171875,138.35000610351562,138.50860595703125,0.0,167668.0
2023-09-01 09:41:00-04:00,BA,223.67999267578125,0.0,223.80999755859375,223.25999450683594,223.6699981689453,0.0,23101.0
2023-09-01 09:41:00-04:00,GOOG,136.9199981689453,0.0,137.08999633789062,136.91000366210938,136.97999572753906,0.0,105008.0
2023-09-01 09:41:00-04:00,IBM,147.05999755859375,0.0,147.22999572753906,147.0,147.22999572753906,0.0,7166.0
2023-09-01 09:41:00-04:00,MGM,44.40999984741211,0.0,44.439998626708984,44.38999938964844,44.439998626708984,0.0,7736.0
2023-09-01 09:41:00-04:00,T,14.800000190734863,0.0,14.8100004196167,14.800000190734863,14.805000305175781,0.0,48586.0
2023-09-01 09:41:00-04:00,TSLA,253.6300048828125,0.0,254.41000366210938,253.1199951171875,254.25010681152344,0.0,658102.0
2023-09-01 09:42:00-04:00,AAPL,188.66990661621094,0.0,188.6999969482422,188.49000549316406,188.5399932861328,0.0,133282.0
2023-09-01 09:42:00-04:00,AMZN,138.47999572753906,0.0,138.50909423828125,138.32000732421875,138.3800048828125,0.0,152161.0
2023-09-01 09:42:00-04:00,BA,223.8800048828125,0.0,224.05999755859375,223.69000244140625,223.74000549316406,0.0,25195.0
2023-09-01 09:42:00-04:00,GOOG,136.86000061035156,0.0,136.9499969482422,136.80999755859375,136.9199981689453,0.0,76764.0
2023-09-01 09:42:00-04:00,IBM,147.14500427246094,0.0,147.14999389648438,147.0399932861328,147.0749969482422,0.0,5931.0
2023-09-01 09:42:00-04:00,MGM,44.43000030517578,0.0,44.43000030517578,44.40999984741211,44.40999984741211,0.0,2869.0
2023-09-01 09:42:00-04:00,T,14.801600456237793,0.0,14.8100004196167,14.795000076293945,14.805000305175781,0.0,57855.0
2023-09-01 09:42:00-04:00,TSLA,253.85000610351562,0.0,254.16000366210938,253.5406951904297,253.67999267578125,0.0,473858.0
2023-09-01 09:43:00-04:00,AAPL,188.84519958496094,0.0,188.9199981689453,188.6699981689453,188.67010498046875,0.0,163854.0
2023-09-01 09:43:00-04:00,AMZN,138.7274932861328,0.0,138.72999572753906,138.45989990234375,138.47000122070312,0.0,169512.0
2023-09-01 09:43:00-04:00,BA,223.88999938964844,0.0,224.07000732421875,223.6678009033203,223.83999633789062,0.0,22971.0
2023-09-01 09:43:00-04:00,GOOG,136.85000610351562,0.0,136.96499633789062,136.75999450683594,136.86000061035156,0.0,162911.0
2023-09-01 09:43:00-04:00,IBM,147.3000030517578,0.0,147.3300018310547,147.13999938964844,147.17999267578125,0.0,4173.0
2023-09-01 09:43:00-04:00,MGM,44.459999084472656,0.0,44.470001220703125,44.439998626708984,44.439998626708984,0.0,2873.0
2023-09-01 09:43:00-04:00,T,14.8149995803833,0.0,14.818400382995605,14.800000190734863,14.805299758911133,0.0,28332.0
2023-09-01 09:43:00-04:00,TSLA,254.39999389648438,0.0,254.63999938964844,253.8000030517578,253.85000610351562,0.0,505518.0
2023-09-01 09:44:00-04:00,AAPL,188.97900390625,0.0,189.05999755859375,188.85000610351562,188.85000610351562,0.0,207863.0
2023-09-01 09:44:00-04:00,AMZN,138.50999450683594,0.0,138.8800048828125,138.5,138.72000122070312,0.0,201038.0
2023-09-01 09:44:00-04:00,BA,223.91000366210938,0.0,223.92999267578125,223.64999389648438,223.80999755859375,0.0,6981.0
2023-09-01 09:44:00-04:00,GOOG,136.67010498046875,0.0,136.89999389648438,136.6699981689453,136.875,0.0,114779.0
2023-09-01 09:44:00-04:00,IBM,147.27099609375,0.0,147.36000061035156,147.25999450683594,147.32000732421875,0.0,2598.0
2023-09-01 09:44:00-04:00,MGM,44.45000076293945,0.0,44.46739959716797,44.43000030517578,44.45000076293945,0.0,4697.0
2023-09-01 09:44:00-04:00,T,14.824999809265137,0.0,14.829999923706055,14.8100004196167,14.8149995803833,0.0,76287.0
2023-09-01 09:44:00-04:00,TSLA,254.21240234375,0.0,254.83990478515625,254.1999969482422,254.4149932861328,0.0,436106.0
2023-09-01 09:45:00-04:00,AAPL,188.67999267578125,0.0,188.97999572753906,188.6699981689453,188.97999572753906,0.0,244978.0
2023-09-01 09:45:00-04:00,AMZN,138.38999938964844,0.0,138.5,138.24000549316406,138.5,0.0,265090.0
2023-09-01 09:45:00-04:00,BA,224.0,0.0,224.00999450683594,223.69500732421875,223.8699951171875,0.0,14196.0
2023-09-01 09:45:00-04:00,GOOG,136.4550018310547,0.0,136.6699981689453,136.38999938964844,136.6699981689453,0.0,139170.0
2023-09-01 09:45:00-04:00,IBM,147.24000549316406,0.0,147.3800048828125,147.22000122070312,147.22000122070312,0.0,7962.0
2023-09-01 09:45:00-04:00,MGM,44.45000076293945,0.0,44.470001220703125,44.41999816894531,44.45000076293945,0.0,8016.0
2023-09-01 09:45:00-04:00,T,14.84000015258789,0.0,14.84000015258789,14.8233003616333,14.824999809265137,0.0,64505.0
2023-09-01 09:45:00-04:00,TSLA,252.80499267578125,0.0,254.34689331054688,252.72000122070312,254.22999572753906,0.0,887935.0
2023-09-01 09:46:00-04:00,AAPL,188.5800018310547,0.0,188.7100067138672,188.55999755859375,188.6699981689453,0.0,225886.0
2023-09-01 09:46:00-04:00,AMZN,138.5988006591797,0.0,138.5988006591797,138.3249969482422,138.3800048828125,0.0,171237.0
2023-09-01 09:46:00-04:00,BA,223.7100067138672,0.0,223.9199981689453,223.7100067138672,223.9199981689453,0.0,10243.0
2023-09-01 09:46:00-04:00,GOOG,136.6009979248047,0.0,136.6300048828125,136.35009765625,136.47000122070312,0.0,95571.0
2023-09-01 09:46:00-04:00,IBM,147.27000427246094,0.0,147.30999755859375,147.2100067138672,147.23289489746094,0.0,5487.0
2023-09-01 09:46:00-04:00,MGM,44.439998626708984,0.0,44.48500061035156,44.439998626708984,44.45000076293945,0.0,8056.0
2023-09-01 09:46:00-04:00,T,14.84000015258789,0.0,14.850000381469727,14.831999778747559,14.835000038146973,0.0,57667.0
2023-09-01 09:46:00-04:00,TSLA,252.77000427246094,0.0,253.14990234375,252.44000244140625,252.78309631347656,0.0,780893.0
2023-09-01 09:47:00-04:00,AAPL,188.57000732421875,0.0,188.7100067138672,188.50999450683594,188.5800018310547,0.0,168958.0
2023-09-01 09:47:00-04:00,AMZN,138.5500030517578,0.0,138.77000427246094,138.52999877929688,138.60000610351562,0.0,175716.0
2023-09-01 09:47:00-04:00,BA,223.27000427246094,0.0,223.67999267578125,223.25,223.66000366210938,0.0,25696.0
2023-09-01 09:47:00-04:00,GOOG,136.58999633789062,0.0,136.72000122070312,136.57000732421875,136.63999938964844,0.0,63089.0
2023-09-01 09:47:00-04:00,IBM,147.22999572753906,0.0,147.27999877929688,147.1999969482422,147.25,0.0,2815.0
2023-09-01 09:47:00-04:00,MGM,44.3849983215332,0.0,44.43000030517578,44.380001068115234,44.43000030517578,0.0,17217.0
2023-09-01 09:47:00-04:00,T,14.850000381469727,0.0,14.850000381469727,14.84000015258789,14.841699600219727,0.0,13699.0
2023-09-01 09:47:00-04:00,TSLA,252.77999877929688,0.0,253.30999755859375,252.4600067138672,252.77999877929688,0.0,573091.0
2023-09-01 09:48:00-04:00,AAPL,188.5399932861328,0.0,188.58999633789062,188.4199981689453,188.55999755859375,0.0,179378.0
2023-09-01 09:48:00-04:00,AMZN,138.30499267578125,0.0,138.55999755859375,138.14999389648438,138.5399932861328,0.0,231159.0
2023-09-01 09:48:00-04:00,BA,223.55999755859375,0.0,223.58999633789062,223.1300048828125,223.22300720214844,0.0,6555.0
2023-09-01 09:48:00-04:00,GOOG,136.408203125,0.0,136.60499572753906,136.26300048828125,136.5800018310547,0.0,80928.0
2023-09-01 09:48:00-04:00,IBM,147.22000122070312,0.0,147.3000030517578,147.1999969482422,147.1999969482422,0.0,3228.0
2023-09-01 09:48:00-04:00,MGM,44.369998931884766,0.0,44.380001068115234,44.31999969482422,44.380001068115234,0.0,4081.0
2023-09-01 09:48:00-04:00,T,14.854999542236328,0.0,14.859999656677246,14.84000015258789,14.841699600219727,0.0,63750.0
2023-09-01 09:48:00-04:00,TSLA,252.7906951904297,0.0,252.85000610351562,252.14999389648438,252.72000122070312,0.0,624435.0
2023-09-01 09:49:00-04:00,AAPL,188.69000244140625,0.0,188.7899932861328,188.41000366210938,188.52000427246094,0.0,170049.0
2023-09-01 09:49:00-04:00,AMZN,138.22999572753906,0.0,138.33999633789062,138.11000061035156,138.30999755859375,0.0,148682.0
2023-09-01 09:49:00-04:00,BA,223.5500030517578,0.0,223.6199951171875,223.27000427246094,223.52000427246094,0.0,10094.0
2023-09-01 09:49:00-04:00,GOOG,136.25999450683594,0.0,136.38499450683594,136.0800018310547,136.3800048828125,0.0,133629.0
2023-09-01 09:49:00-04:00,IBM,147.27000427246094,0.0,147.29989624023438,147.1649932861328,147.2100067138672,0.0,3884.0
2023-09-01 09:49:00-04:00,MGM,44.38999938964844,0.0,44.38999938964844,44.31999969482422,44.35499954223633,0.0,4312.0
2023-09-01 09:49:00-04:00,T,14.835000038146973,0.0,14.854999542236328,14.831500053405762,14.854999542236328,0.0,41838.0
2023-09-01 09:49:00-04:00,TSLA,252.59500122070312,0.0,253.11000061035156,252.05999755859375,252.84129333496094,0.0,567179.0
2023-09-01 09:50:00-04:00,AAPL,188.4499969482422,0.0,188.67990112304688,188.4499969482422,188.6699981689453,0.0,155443.0
2023-09-01 09:50:00-04:00,AMZN,138.0,0.0,138.25999450683594,137.92999267578125,138.22999572753906,0.0,230283.0
2023-09-01 09:50:00-04:00,BA,223.2449951171875,0.0,223.58470153808594,223.2449951171875,223.52499389648438,0.0,8148.0
2023-09-01 09:50:00-04:00,GOOG,135.98500061035156,0.0,136.27000427246094,135.9600067138672,136.27000427246094,0.0,194494.0
2023-09-01 09:50:00-04:00,IBM,147.31500244140625,0.0,147.41879272460938,147.24000549316406,147.25,0.0,7322.0
2023-09-01 09:50:00-04:00,MGM,44.34000015258789,0.0,44.40999984741211,44.34000015258789,44.380001068115234,0.0,3758.0
2023-09-01 09:50:00-04:00,T,14.835000038146973,0.0,14.848199844360352,14.829999923706055,14.835000038146973,0.0,58445.0
2023-09-01 09:50:00-04:00,TSLA,251.77999877929688,0.0,252.7899932861328,251.75,252.61000061035156,0.0,636939.0
2023-09-01 09:51:00-04:00,AAPL,188.5,0.0,188.63999938964844,188.4199981689453,188.4499969482422,0.0,151440.0
2023-09-01 09:51:00-04:00,AMZN,138.1300048828125,0.0,138.35000610351562,138.00999450683594,138.00999450683594,0.0,172238.0
2023-09-01 09:51:00-04:00,BA,223.5050048828125,0.0,223.5050048828125,223.17999267578125,223.2449951171875,0.0,8081.0
2023-09-01 09:51:00-04:00,GOOG,136.2698974609375,0.0,136.3300018310547,135.94000244140625,135.97999572753906,0.0,88451.0
2023-09-01 09:51:00-04:00,IBM,147.41000366210938,0.0,147.4438018798828,147.3249969482422,147.3249969482422,0.0,5186.0
2023-09-01 09:51:00-04:00,MGM,44.349998474121094,0.0,44.384498596191406,44.349998474121094,44.36000061035156,0.0,2852.0
2023-09-01 09:51:00-04:00,T,14.835000038146973,0.0,14.84000015258789,14.829999923706055,14.835000038146973,0.0,61135.0
2023-09-01 09:51:00-04:00,TSLA,252.60000610351562,0.0,253.13999938964844,251.67999267578125,251.7799072265625,0.0,687213.0
2023-09-01 09:52:00-04:00,AAPL,188.50669860839844,0.0,188.5500030517578,188.44000244140625,188.4949951171875,0.0,136898.0
2023-09-01 09:52:00-04:00,AMZN,138.2550048828125,0.0,138.3000030517578,138.10000610351562,138.13409423828125,0.0,116436.0
2023-09-01 09:52:00-04:00,BA,223.52000427246094,0.0,223.68499755859375,223.44000244140625,223.5500030517578,0.0,18197.0
2023-09-01 09:52:00-04:00,GOOG,136.33999633789062,0.0,136.4499969482422,136.2100067138672,136.27000427246094,0.0,49458.0
2023-09-01 09:52:00-04:00,IBM,147.42999267578125,0.0,147.44000244140625,147.3699951171875,147.39999389648438,0.0,3993.0
2023-09-01 09:52:00-04:00,MGM,44.34000015258789,0.0,44.400001525878906,44.34000015258789,44.35749816894531,0.0,5130.0
2023-09-01 09:52:00-04:00,T,14.831700325012207,0.0,14.84000015258789,14.829999923706055,14.835000038146973,0.0,31638.0
2023-09-01 09:52:00-04:00,TSLA,253.00999450683594,0.0,253.1905059814453,252.5229949951172,252.60000610351562,0.0,483923.0
2023-09-01 09:53:00-04:00,AAPL,188.39999389648438,0.0,188.50999450683594,188.3699951171875,188.5,0.0,113772.0
2023-09-01 09:53:00-04:00,AMZN,138.13999938964844,0.0,138.25,138.10000610351562,138.25,0.0,116861.0
2023-09-01 09:53:00-04:00,BA,223.63999938964844,0.0,223.72999572753906,223.47000122070312,223.52499389648438,0.0,12038.0
2023-09-01 09:53:00-04:00,GOOG,136.46499633789062,0.0,136.55999755859375,136.27999877929688,136.33999633789062,0.0,78846.0
2023-09-01 09:53:00-04:00,IBM,147.47000122070312,0.0,147.5,147.39999389648438,147.41000366210938,0.0,3870.0
2023-09-01 09:53:00-04:00,MGM,44.345001220703125,0.0,44.36000061035156,44.31999969482422,44.31999969482422,0.0,2081.0
2023-09-01 09:53:00-04:00,T,14.829999923706055,0.0,14.839900016784668,14.824999809265137,14.837400436401367,0.0,53564.0
2023-09-01 09:53:00-04:00,TSLA,252.5948944091797,0.0,253.2899932861328,252.5500030517578,253.01499938964844,0.0,400202.0
2023-09-01 09:54:00-04:00,AAPL,188.48500061035156,0.0,188.50999450683594,188.27999877929688,188.38999938964844,0.0,122142.0
2023-09-01 09:54:00-04:00,AMZN,138.1999969482422,0.0,138.23829650878906,138.00999450683594,138.1300048828125,0.0,103180.0
2023-09-01 09:54:00-04:00,BA,223.52000427246094,0.0,223.6790008544922,223.4199981689453,223.6790008544922,0.0,9777.0
2023-09-01 09:54:00-04:00,GOOG,136.4600067138672,0.0,136.5399932861328,136.32000732421875,136.4499969482422,0.0,75930.0
2023-09-01 09:54:00-04:00,IBM,147.5,0.0,147.52999877929688,147.46470642089844,147.51260375976562,0.0,3938.0
2023-09-01 09:54:00-04:00,MGM,44.34000015258789,0.0,44.349998474121094,44.32899856567383,44.34000015258789,0.0,3650.0
2023-09-01 09:54:00-04:00,T,14.835000038146973,0.0,14.84000015258789,14.829999923706055,14.829999923706055,0.0,15967.0
2023-09-01 09:54:00-04:00,TSLA,252.72000122070312,0.0,253.1199951171875,252.13999938964844,252.60989379882812,0.0,520913.0
2023-09-01 09:55:00-04:00,AAPL,188.7100067138672,0.0,188.7100067138672,188.44000244140625,188.47999572753906,0.0,152019.0
2023-09-01 09:55:00-04:00,AMZN,138.33970642089844,0.0,138.41000366210938,138.1699981689453,138.19000244140625,0.0,125061.0
2023-09-01 09:55:00-04:00,BA,223.6300048828125,0.0,223.91000366210938,223.57000732421875,223.5800018310547,0.0,9360.0
2023-09-01 09:55:00-04:00,GOOG,136.52999877929688,0.0,136.57000732421875,136.3800048828125,136.4600067138672,0.0,33062.0
2023-09-01 09:55:00-04:00,IBM,147.49000549316406,0.0,147.5399932861328,147.47999572753906,147.50999450683594,0.0,3483.0
2023-09-01 09:55:00-04:00,MGM,44.36000061035156,0.0,44.38999938964844,44.349998474121094,44.349998474121094,0.0,3065.0
2023-09-01 09:55:00-04:00,T,14.8149995803833,0.0,14.838199615478516,14.810099601745605,14.838199615478516,0.0,56808.0
2023-09-01 09:55:00-04:00,TSLA,253.03640747070312,0.0,253.27000427246094,252.5800018310547,252.72390747070312,0.0,432243.0
2023-09-01 09:56:00-04:00,AAPL,188.6699981689453,0.0,188.75509643554688,188.58999633789062,188.6999969482422,0.0,115881.0
2023-09-01 09:56:00-04:00,AMZN,138.38999938964844,0.0,138.44000244140625,138.30999755859375,138.3300018310547,0.0,115018.0
2023-09-01 09:56:00-04:00,BA,223.1750030517578,0.0,223.6199951171875,223.11000061035156,223.57000732421875,0.0,10072.0
2023-09-01 09:56:00-04:00,GOOG,136.57000732421875,0.0,136.58999633789062,136.47999572753906,136.5290985107422,0.0,28341.0
